Airport ID,Page Rank
15138,2.858669356995178
10958,2.8503040701676303
12018,2.8333380023033587
15012,2.781024699990056
10247,2.775182990342334
14967,2.768126362091718
12255,2.7411327269585484
11773,2.7321475261128825
13434,2.7268706913025276
11695,2.712205213640054
10627,2.7011132590441074
11411,2.681872257902832
15061,2.665381962995797
11845,2.65676795399418
10157,2.6533198016984967
14218,2.6449146976046727
12223,2.6403983318807462
16965,2.620838002303359
14282,2.569308347648704
12884,2.562545480081157
11867,2.5124191438338928
12235,2.5115358091496427
10685,2.511263112612045
15725,2.503784210071901
14853,2.4955768313305087
11468,2.491702089112012
14306,2.4891584206237765
10208,2.4889871166511823
10647,2.471808187798144
11941,2.452407187948631
14457,2.4254077098208917
14467,2.421538759879116
15023,2.401160632029958
15257,2.39610978382514
14276,2.367861811827168
14819,2.3547343986997546
12087,2.3497758087157843
15554,2.331283937749294
12174,2.3058557327998126
13433,2.3038401402202546
16525,2.298474056725127
10785,2.2970781143104704
14193,2.29448559017078
13936,2.2824120763774327
10965,2.2741274759875694
12545,2.2741274759875694
15124,2.2514474415105132
14288,2.248618942393065
13501,2.2318632761451833
12868,2.2187471151870906
11931,2.196600685395802
15855,2.1958380023033586
13964,2.186555211804857
12574,2.1765667494479093
13076,2.168613087738298
13034,2.168284261717703
12247,2.139242524916424
15498,2.1280101334509
12553,2.1250046689700253
16929,2.1250046689700253
14871,2.1250046689700253
12610,2.1123062562716126
14262,2.0811607427990637
14863,2.0625046689700253
16498,2.061627475987569
13767,2.050541039653429
15374,2.020646304788816
11421,2.0203727128264815
14842,1.980627797029051
10781,1.9741723161240106
10535,1.928850822816179
13388,1.9226237165890727
16813,1.9125046689700251
15070,1.9102698627127805
15228,1.8939038732140574
13158,1.887426370156336
15656,1.8214332403985967
11146,1.8074701533262454
11587,1.798228662648061
13016,1.78629908521368
15323,1.781378402684475
13676,1.7727319416972982
15626,1.7660519662673224
12321,1.7148462641564481
10666,1.7096269350227684
14783,1.7090016825082144
12094,1.7074304530680815
16879,1.7000046689700252
14212,1.7000046689700252
11979,1.7000046689700252
12217,1.6911514472259668
10136,1.6824520967109753
11267,1.6815256054348586
14130,1.6542463075866638
12982,1.6431686303023298
11481,1.6352887310447424
11463,1.6324073762458289
10631,1.6187655532936478
14006,1.6145454253712468
10396,1.6056518770918526
15045,1.6013480701877512
14025,1.5880825559557734
12932,1.5866786635387564
11282,1.551591970557327
11007,1.5461129600021741
10775,1.5400941578550245
13486,1.5342767517721232
10961,1.5073938315316016
12857,1.5073938315316016
13296,1.4989355153991764
11898,1.4941700722950384
11803,1.4512241811651474
13290,1.4508044654764407
14314,1.4340009709006436
12007,1.4274308293075781
12402,1.424645951277297
14013,1.4234165469471205
14530,1.4230211917584779
11982,1.420490585437723
10011,1.416671335636692
13429,1.416671335636692
10504,1.416671335636692
15919,1.409477832869545
14108,1.3895006807235892
15086,1.3817619633997336
12244,1.3700896902481383
10990,1.3538064741077636
12898,1.352004862896058
12448,1.3459636193722204
11641,1.3173436174861743
13502,1.2950047495006651
13200,1.292283214796958
11714,1.2851237165890728
15383,1.2788280500776954
12280,1.2635774799076345
15177,1.2475304694992926
12187,1.2363683053336616
10676,1.2312050600499866
10039,1.2282480309380066
13574,1.2142903832557395
13564,1.2142903832557395
12078,1.2142903832557395
12134,1.2142903832557395
12728,1.1940522880176443
13377,1.1860459364750953
15278,1.161576254646665
12335,1.1607286626480613
13984,1.1551328740982303
13029,1.1550325596483126
14716,1.1486278434267756
14028,1.1434570499224064
14520,1.1414104808298795
10329,1.132504668970025
14574,1.1305577811819092
10561,1.1109483707271393
11430,1.104171335636692
10747,1.0897948289524928
16869,1.0743339371614204
12882,1.0695726372337715
11612,1.0509309917681398
16218,1.041016103443657
11376,1.03063439749695
15380,1.0166683746428242
12559,0.9799140650389518
11471,0.9534343142601356
10279,0.9524004683257001
12725,0.9444491134144697
11619,0.93601657373193
14182,0.9060124209080098
12951,0.9052802601655711
10923,0.8901798491198247
12916,0.8896577790178721
13504,0.8793150137976115
12891,0.8625786334670666
15454,0.8614215290655324
13841,0.8561640892598803
12878,0.8500046689700252
15532,0.8500046689700252
16969,0.8500046689700252
13422,0.8463261031731706
15220,0.8344051396547851
15458,0.8309511197794897
13109,0.8279267468921032
11050,0.8070776772625458
13947,0.8029282761819536
13111,0.8003293442947006
12663,0.7991499681153243
12841,0.7991499681153243
11335,0.7833612765201812
13008,0.7786759976413539
14572,0.772731941697298
12455,0.7666860129613544
15160,0.757580426545783
11150,0.749459347502427
13184,0.7446281394212185
14648,0.7292225231878795
12944,0.7292225231878795
13341,0.7234369428463646
11699,0.7233354571939071
11140,0.7178547404792237
13579,0.7092496282149845
15589,0.7083380023033586
11097,0.6786323992644223
13493,0.6779808594462158
11675,0.6639968195707842
10857,0.653932236248108
10616,0.6538508228161791
11977,0.6370955668012529
14237,0.6362266783378876
14259,0.6287589293682647
13295,0.6184263462425489
11049,0.6081654184769286
13105,0.5916615091173513
15754,0.5862115655217495
15793,0.5862115655217495
11315,0.5805953584737582
10670,0.5801790875746764
15411,0.5792453001337333
14092,0.5695873699045555
11280,0.5693057232456988
10385,0.5666713356366919
11778,0.5609273200369072
15650,0.5576766266419829
13203,0.5565622816539888
11252,0.5476426628788731
11203,0.5444713063432752
12544,0.5438387239070633
10996,0.5414403354056917
15731,0.5312546689700253
14794,0.5302974112635185
11871,0.5228221292874856
13277,0.5185107158003363
12397,0.5105148640316737
12965,0.5000046689700253
13674,0.5000046689700253
11953,0.49291994436045367
14588,0.4822389369203105
16745,0.44737309002265674
14543,0.4344491134144696
13685,0.4324608093209024
15389,0.42999926707197555
11615,0.4156278055233943
10414,0.40725282621818243
11617,0.4072457687363562
11905,0.40612043750640564
10732,0.4049933191106542
10171,0.4047665737319299
15706,0.4002692192345754
13360,0.3956327873312102
11537,0.390958510482495
15249,0.39015646456161723
13771,0.3889889694297355
10333,0.3888880681795113
11106,0.38636830533366157
14972,0.38636830533366157
14810,0.38636830533366157
10268,0.3817968873595508
13795,0.3744090355942877
11650,0.37419821735712194
16101,0.3717946382868072
10155,0.3703851319618242
12124,0.3420067924717864
10198,0.3320620036769408
11013,0.327517427356616
13117,0.32692774589310214
13338,0.32692774589310214
10237,0.32692774589310214
13484,0.32371278046391805
10033,0.31926196339973345
15069,0.31926196339973345
12396,0.3191274759875691
12119,0.3182007141096287
13255,0.31481948378484
13439,0.3016175721958317
13024,0.2965387598791161
10065,0.2931081172458873
11401,0.2931081172458873
12847,0.2931081172458873
10016,0.2931081172458873
10085,0.2931081172458873
11367,0.2931081172458873
12252,0.2931081172458873
14711,0.29281041574262145
14674,0.28741067519156893
11076,0.2779011458849736
16927,0.27419821735712196
14470,0.27419821735712196
14487,0.26501371144397795
15250,0.2575804265457828
15339,0.2575804265457828
11391,0.2500046689700252
10577,0.24905258051793674
10146,0.24728858530140585
15640,0.24286181182716804
14764,0.24286181182716804
11375,0.22214621531359907
11274,0.2214898698156912
10434,0.21799549791088976
12245,0.21795338691874314
13543,0.21576008703542837
11002,0.21185877231349023
12190,0.21014540541834836
13983,0.20879515750412717
14633,0.2082843576275461
11067,0.20634644300838476
11415,0.192953813842247
11123,0.19205329282251607
10910,0.1911053715461376
13933,0.18889716539584211
15427,0.18214805510277304
11577,0.180168007890165
14098,0.1728938928647868
11493,0.17000466897002522
14254,0.16847828434269962
11111,0.16764580935194695
10469,0.16504308971621645
10778,0.1574120763774326
13464,0.1574120763774326
12228,0.1574120763774326
14656,0.1574120763774326
11538,0.1574120763774326
13546,0.15335659174147126
15481,0.14912747598756906
11842,0.14912747598756906
10141,0.1441819495731197
16558,0.14407246558019468
14704,0.14295467896830127
14231,0.14163871985065143
11337,0.1409306262157015
14120,0.13631478505626068
11086,0.13492530389066013
15153,0.13492530389066013
10819,0.13492530389066013
13655,0.13034710278860262
12365,0.12319307476712667
11719,0.11806022452558076
14222,0.11039427935963558
11456,0.10897902794438417
13459,0.10724919330793392
14712,0.1004154898366247
13292,0.10007155860213224
15051,0.09792311778667762
12956,0.0965955780609343
11946,0.0965955780609343
13077,0.09497673600913135
14303,0.09465583984070827
10322,0.09455834094251205
11085,0.09353101441944757
13520,0.09043020088491882
14551,0.08629908521368003
10014,0.08629908521368003
15599,0.08629908521368003
10886,0.08095704992240615
13246,0.08095704992240615
10697,0.08095704992240615
10165,0.07846620743156367
16311,0.07658124554660178
14905,0.07305461226401437
16520,0.07083800230335854
16643,0.07083800230335854
14397,0.07064965072749228
10617,0.06868770997087503
13282,0.06774655567117151
10557,0.06774655567117151
11441,0.06774655567117151
11656,0.06641091897002521
14713,0.06641091897002521
12363,0.0615773253320972
15381,0.05948168806222279
14892,0.05903244674780299
13176,0.05743710140245765
15548,0.05674252491642387
12263,0.056671335636691876
10439,0.0551994741648304
13194,0.054044290637258616
14672,0.052473804772494345
15700,0.052312361277717524
11241,0.051055720021076265
11512,0.051055720021076265
10562,0.048163309196654104
10347,0.048163309196654104
12494,0.04777425098618257
13490,0.04753495787962446
12156,0.047080254050836774
10744,0.04411383675783993
14113,0.04337201590880072
10040,0.04315187709185262
15504,0.04315187709185262
15601,0.042504668970025215
14070,0.04167133563669188
13418,0.04136332450854789
13127,0.040577231328301856
12207,0.03665795358038108
11531,0.03665795358038108
12375,0.035128635912173974
13348,0.03484348275422573
10918,0.03447029732663101
14943,0.03393680469856813
13139,0.033014377707889286
11092,0.031132786883857413
15897,0.031132786883857413
10779,0.031132786883857413
14054,0.03091375987911612
15401,0.028924787313220478
12915,0.028924787313220478
12028,0.02872088518624143
15048,0.02787875870458006
15260,0.027424023808734887
12320,0.02648441974884141
10950,0.026415181278741116
12412,0.026301478776994635
10817,0.02623923687125978
14465,0.02623923687125978
13122,0.02623923687125978
11410,0.026158515123871368
11825,0.026158515123871368
10243,0.026158515123871368
11813,0.026158515123871368
12177,0.025795267260623506
13115,0.02553019449555074
12131,0.024858470139615854
11197,0.022023077911511077
11525,0.021688342439412967
13865,0.021201676451321972
13949,0.01932285078820703
13832,0.018851675621909914
10409,0.018434314260135618
12511,0.018434314260135618
13344,0.017975070661357135
10739,0.017316277931328675
12343,0.017316277931328675
12129,0.017316277931328675
12132,0.01697073683429667
13785,0.01697073683429667
10266,0.01697073683429667
15108,0.016638719850651434
14553,0.016638719850651434
15569,0.01635082281617906
10275,0.015952136137004577
11470,0.015952136137004577
15570,0.012786623857243256
15074,0.01257863346706663
10728,0.01257863346706663
11308,0.010764162640911288
15607,0.010764162640911288
10221,0.009449113414469657
10925,0.009449113414469657
14812,0.009449113414469657
10272,0.009449113414469657
14534,0.009449113414469657
15582,0.009449113414469657
11865,0.009449113414469657
13182,0.008989869815691174
11147,4.668970025212438e-06
12136,4.668970025212438e-06
12297,4.668970025212438e-06
12745,4.668970025212438e-06
13450,4.668970025212438e-06
13505,4.668970025212438e-06
13540,4.668970025212438e-06
14044,4.668970025212438e-06
14488,4.668970025212438e-06
14736,4.668970025212438e-06
12388,4.668970025212438e-06
16560,4.668970025212438e-06
11827,4.668970025212438e-06
14996,4.668970025212438e-06
13697,4.668970025212438e-06
15525,4.668970025212438e-06
13667,4.668970025212438e-06
11789,4.668970025212438e-06
14597,4.668970025212438e-06
